"pr_id","pr_model_code","pr_model_name","pr_star","pr_market","pr_write_id","pr_upload_date","pr_title","pt_text","pr_url","pr_valid"
"843","A1897","iphone8 Plus","3","11번가","ina***","2020-09-23",\n,"미리 전화해서 설명해주신 것처럼 리퍼폰이라도 뒷판은 수리가 되어 있지 않고 제가 받아본 폰은 기스가 있다고 했는데....급하기도 했고 미리 말씀해주신 부분이라 이해하지만 상태가 아주 좋은 편은 아닙니다. 배송도 빠른 편은 아니었습니다. 핸드폰은 써봐야 알겠지만 상담사분이 친절하게 응대해주셔서 감사했습니다.","https://www.11st.co.kr/catalog/catalogDetail.tmall?method=catalogDetail&ctlgNo=13246116&trTypeCd=PW08&trCtgrNo=585021","N"
"844","A1897","iphone8 Plus","4","11번가","sco*******","2020-09-22",\n,"상품 잘 받았습니다, 새상품의 경우 가격부담으로 고민 많았는데 
액정 깨끗하고 외관 깔끔해요 그냥 새 제품이에요! 
그런데 c타입 이어폰이나 충전기는 별도이고 딱 핸드폰 가격인가봐요ㅠㅠ 나머지는 만족합니다! 가격부담 크신분들에게 적당한 것 같아요, 질문에 친절한 답변도 감사합니다 ？？","https://www.11st.co.kr/catalog/catalogDetail.tmall?method=catalogDetail&ctlgNo=13246116&trTypeCd=PW08&trCtgrNo=585021","Y"
"845","A1897","iphone8 Plus","4","11번가","qkr*********","2021-01-11",\n,"블랙색상 시켰는데 예고없이 알아서 브라운으로 도착! 
찍힘이 한군데 살짝 있어서 이게 왜 b급인가 했는데 
케이스뒷부분 전체에 살짝 떨어뜨린 자국이 있었어요 
그래도 눈에 거의 띄지않아 기분좋네요 
유심 바꾸자마자 한번껐다켜니 바로인식되고 아직까진 문제없이 잘사용하고 있어요~","https://www.11st.co.kr/catalog/catalogDetail.tmall?method=catalogDetail&ctlgNo=13246116&trTypeCd=PW08&trCtgrNo=585021","Y"
"846","A1897","iphone8 Plus","5","11번가","sak*****","2020-12-17",\n,"배송은 너무나 빨라요 
폰도 깨끗하고 좋아요 
아쉬운점은 통신사 지정 하는데 
2만원이나 내야하니까 좀 그러네요 ㅠㅠ 
포장도 아무리 중고이지만 
너무나 간단한 포장 상태로 오니까 
50만원이나 하는 제품 아닌것저럼 보여요 
아무튼 좋은 제품 감사합니다","https://www.11st.co.kr/catalog/catalogDetail.tmall?method=catalogDetail&ctlgNo=13246116&trTypeCd=PW08&trCtgrNo=585021","N"
"847","A1897","iphone8 Plus","5","11번가","yh9*****","2021-01-06",\n,"상품 내용에는 리퍼폰에 대한 내용이 들어있는데 지금 판매하는 s,a,b급 폰들은 리퍼와 상관이 없으므로 혼란을 줍니다. 여기에 혹해서 구매하는 사람도 있을것이므로 제거해야 맞겠네요. 
핸드폰 자체는 완전 무기스에 무결점은 아니나 아주 쓸만합니다","https://www.11st.co.kr/catalog/catalogDetail.tmall?method=catalogDetail&ctlgNo=13246116&trTypeCd=PW08&trCtgrNo=585021","N"
"848","A1897","iphone8 Plus","4","11번가","on5***","2019-12-04",\n,"판매자 요청사항에 기재했던 부분을 모두 반영해서 배터리 성능 ？╂？ 상품으로 보내주었네요. 아이폰 6에서 변경한 소감은 넓어진 화면에 빠른 속도. 
 사은품으로 오는 케이스하고 스티커는 교체를 준비해야겠네요. 만족스러운 구매였습니다.","https://www.11st.co.kr/catalog/catalogDetail.tmall?method=catalogDetail&ctlgNo=13246116&trTypeCd=PW08&trCtgrNo=585021","Y"
"849","A1897","iphone8 Plus","5","11번가","sig***","2019-04-20",\n,"말이 B급이지 거의 s급인듯. 
베젤 네모서리에 생활기스 보였으나 노안인탓과 케이스에 가림으로인해 절대안보임. 상품 대만족임. 
많이팔고 부자되셈. 빠른배송 옵을 택한탓에 폰 색상 맘에안드는건 안 투덜거리는걸로.....","https://www.11st.co.kr/catalog/catalogDetail.tmall?method=catalogDetail&ctlgNo=13246127&trTypeCd=PW08&trCtgrNo=585021","Y"
"850","A1897","iphone8 Plus","3","인터파크","nunu****","2017-12-02","좋습니다","배송은 4일 걸려서 진짜 너무 기다렸어요ㅠㅠ 개통은 거의 바로 해주셨는데 이곳은 전화연결이 잘 안되요.. 그게 좀 불편 했네요 아그리고 액정보호필름이나 기본 투명 케이스 안주시니 미리 주문 해 놓으시길... 물건은 좋습니다","https://search.shopping.naver.com/catalog/12666367929?NaPm=ct%3Dkmobox4w%7Cci%3D24393b4a524c5823a6b723c2de06616b7bb06cba%7Ctr%3Dslsl%7Csn%3D95694%7Chk%3D237738fb3202ab5a409ddefb755d6d93614dbec9","N"
"851","A1897","iphone8 Plus","5","11번가","rlf******","2020-12-28",\n,"실제 일주일간 사용하고 리뷰 남기는데 
도착할 시 외관 깨끗했고 
액정 찍힌거 없었고 . 
이거저거 설정해보면 다해본 결과 
문제 없었습니다 
다음에 다른거 바꿀 때 재구매의사 있음 ㅎ 
번창하세요","https://www.11st.co.kr/catalog/catalogDetail.tmall?method=catalogDetail&ctlgNo=13246116&trTypeCd=PW08&trCtgrNo=585021","N"
"852","A1897","iphone8 Plus","5","11번가","jsy****","2021-01-13",\n,"기스부분 거의 없고 새폰으로 받은 제품 같았고 
정말 중고폰 일까라는 의심할정도로 만족할만한 제품이 
였습니다 다만 이어폰을 신청했는데 노트10+512에 해당 
안되는걸 알았네요 아무쪼록 만족입니다","https://www.11st.co.kr/catalog/catalogDetail.tmall?method=catalogDetail&ctlgNo=13246116&trTypeCd=PW08&trCtgrNo=585021","N"
"853","A1897","iphone8 Plus","5","11번가","jzj****","2020-11-07",\n,"7개월전 S10 5G를 구매해서 잘쓰고 잇습니다 이번에도 역시 기대이상이네요 카드인식 잘되고 작동에 이상 업네요 상태는 완벽합니다 다음 목표는 갤노트20 울트라 입니다 사업 번창하세요 ???","https://www.11st.co.kr/catalog/catalogDetail.tmall?method=catalogDetail&ctlgNo=13246116&trTypeCd=PW08&trCtgrNo=585021","N"
"854","A1897","iphone8 Plus","5","인터파크","shj*****","2017-12-01","매우 만족","온라인으로 폰을 처음 구매했는데 생각보다 절차가 복잡하지 않았고 요청한 내용이 잘 처리되어서 좋았습니다 물론 전화로 상담이 어려운것은 사실이지만 카톡 및 q&a로 답변 바로 처리해주셔서 감사합니다","https://search.shopping.naver.com/catalog/12666348287?NaPm=ct%3Dkmobowd4%7Cci%3D238744c2cb85cc69e2f7693dc8a1176b4c24be0c%7Ctr%3Dslsl%7Csn%3D95694%7Chk%3Da3ebab600ff6e0c0bac5a876954a97493c822176","N"
"855","A1897","iphone8 Plus","5","11번가","wog***","2020-05-21",\n,"아이들 폰이 고장나서 새거 사주려니 부담되서 중고 알아보던중에 가격 저렴하고 상태도 괜찮다는 상품 리뷰 보고 구입하였습니다. 애들이 많아 이젠 자주 용 할것 같아요 좋은 물건 많이 파세요","https://www.11st.co.kr/catalog/catalogDetail.tmall?method=catalogDetail&ctlgNo=13246116&trTypeCd=PW08&trCtgrNo=585021","N"
"856","A1897","iphone8 Plus","5","11번가","cog*****","2019-08-15",\n,"앱개발 환경 셋팅으로 다양한 기계 주문했는데요 모든 제품의 상태가 기대이상으로 깨끗하네요. 
제 폰보다 깨끗한 것 같아 테스트만 마치면 기기변경으로 써야겠어요:) 감사합니다. 번창하세요","https://www.11st.co.kr/catalog/catalogDetail.tmall?method=catalogDetail&ctlgNo=13246116&trTypeCd=PW08&trCtgrNo=585021","N"
"857","A1897","iphone8 Plus","5","시온스토어","knr2****","2020-07-21","아이폰8플러스 256 자급제 미개봉 폰을 원했는데 검색하다가 딱 발견해서 샀습니다 정말 마음에 들어요 원래는 직구로 살려고 알아보다가 포기하고 했는데 검색하니 딱 나와서 기분이 좋","아이폰8플러스 256 자급제 미개봉 폰을 원했는데 검색하다가 딱 발견해서 샀습니다 정말 마음에 들어요 원래는 직구로 살려고 알아보다가 포기하고 했는데 검색하니 딱 나와서 기분이 좋네요","https://search.shopping.naver.com/catalog/17084550695?NaPm=ct%3Dkmobozg8%7Cci%3D192e3e7e2c5e0626b2ef22d7f34c37d1476ff769%7Ctr%3Dslsl%7Csn%3D95694%7Chk%3D92c221041dcdbe118d13dc78a0f50d43e6e3d630","Y"
"858","A1897","iphone8 Plus","5","하이마트쇼핑몰","ka******","2017-12-22","8p 좋습니다","기존폰보다 화면이 커져서 좋네요 무게랑 크기도 커졌지만~ 카메라 인물모드도 만족스럽고 아직 더 써봐야 하겠지만 현재까지는 만족스럽습니다. 배송은 개통전화이후 이틀 정도 걸렸습니다.","https://search.shopping.naver.com/catalog/12666348287?NaPm=ct%3Dkmobowd4%7Cci%3D238744c2cb85cc69e2f7693dc8a1176b4c24be0c%7Ctr%3Dslsl%7Csn%3D95694%7Chk%3Da3ebab600ff6e0c0bac5a876954a97493c822176","Y"
"859","A1897","iphone8 Plus","5","하이마트쇼핑몰","ka******","2017-12-23","8p ","기존폰보다 화면이 커져서 좋네요 무게랑 크기도 커졌지만~ 카메라 인물모드도 만족스럽고 아직 더 써봐야 하겠지만 현재까지는 만족스럽습니다. 배송은 개통전화이후 이틀 정도 걸렸습니다.","https://search.shopping.naver.com/catalog/12666348287?NaPm=ct%3Dkmobowd4%7Cci%3D238744c2cb85cc69e2f7693dc8a1176b4c24be0c%7Ctr%3Dslsl%7Csn%3D95694%7Chk%3Da3ebab600ff6e0c0bac5a876954a97493c822176","Y"
"860","A1897","iphone8 Plus","3","인터파크","lsh9****","2017-11-09","잘받았습니다","예약구매하여 3일날 수령하려했으나 예약구매치곤 3일날 발송하여 점 아쉬웠네요... 제품은 잘받았고 개통당일이 토요일이라 따로 신청하여 개통했네요 무난합니다","https://search.shopping.naver.com/catalog/12666288797?NaPm=ct%3Dkmoboyog%7Cci%3Da423382816f148aff9bc77787767150b1fbe2e1e%7Ctr%3Dslsl%7Csn%3D95694%7Chk%3D2cc87e19d691b5b1ade51bce19e99fafdd951868","N"
"861","A1897","iphone8 Plus","5","인터파크","show****","2018-06-09","만족합니다.","생각보다 배송 빨랐구요.. 무엇보다도 다른 온라인업체들 보다는 c/s가 잘 되어있어서 믿고 결제했네요. 잘 받았고, 지금 엄청 잘 사용하고 있습니다!","https://search.shopping.naver.com/catalog/12666205324?NaPm=ct%3Dkmobp080%7Cci%3De7fa660bfe7ecc617d58091beb63eec613c1da8d%7Ctr%3Dslsl%7Csn%3D95694%7Chk%3Dbfec182b2a8365d5b86f86a4f626ecb47ed3d24b","N"
"862","A1897","iphone8 Plus","5","인터파크","clb*****","2017-11-28","최고에요^^","배송이 너무 빨라서 놀랐어요ㅋㅋㅋ 일처리도 빠르시고~ 중간에 문제생겼던 것도 바로 해결해주셔서 좋았어요. 익월 별포인트처리만 잘 부탁드립니다^^","https://search.shopping.naver.com/catalog/12666348287?NaPm=ct%3Dkmobowd4%7Cci%3D238744c2cb85cc69e2f7693dc8a1176b4c24be0c%7Ctr%3Dslsl%7Csn%3D95694%7Chk%3Da3ebab600ff6e0c0bac5a876954a97493c822176","N"
"863","A1897","iphone8 Plus","4","하이마트쇼핑몰","zz******","2018-02-27","조아요","퀵으로 보내주셔서 감사합니다. 사은품은 하나가 잘못왔구요  ㅠㅠ 카드할인은 매번 달라져서 아쉽네요. 카드할인 뜰때 사야 이득이에요","https://search.shopping.naver.com/catalog/12666367929?NaPm=ct%3Dkmobox4w%7Cci%3D24393b4a524c5823a6b723c2de06616b7bb06cba%7Ctr%3Dslsl%7Csn%3D95694%7Chk%3D237738fb3202ab5a409ddefb755d6d93614dbec9","N"
"864","A1897","iphone8 Plus","5","인터파크","kee*****","2017-11-22","좋아용","주문, 배송까지 절차 깔끔하고 빠르게 진행됐네요. 상담도 친절하시고.. 만족합니다! 별포인트 처리만 잘 부탁드려요. 감사합니다.","https://search.shopping.naver.com/catalog/12666348287?NaPm=ct%3Dkmobowd4%7Cci%3D238744c2cb85cc69e2f7693dc8a1176b4c24be0c%7Ctr%3Dslsl%7Csn%3D95694%7Chk%3Da3ebab600ff6e0c0bac5a876954a97493c822176","N"
"865","A1897","iphone8 Plus","5","11번가","sol*******","2019-03-14",\n,"물건 상태는 양호한 편입니다. 다만 재고가 없어서 다른업체에서 물건이와서 배송이 하루더 걸렸습니다.","https://www.11st.co.kr/catalog/catalogDetail.tmall?method=catalogDetail&ctlgNo=13246127&trTypeCd=PW08&trCtgrNo=585021","N"
"866","A1897","iphone8 Plus","5","인터파크","lyi*****","2018-01-05","빠르고 안전하게 잘 받았습니다!","하루만에 빠르게 핸드폰 잘 받았고 너무 예뻐서 계속 오열중입니다ㅜㅜㅠㅠㅠㅠ 친절한 안내 감사드려요ㅠㅠㅠ","https://search.shopping.naver.com/catalog/12666205324?NaPm=ct%3Dkmobp080%7Cci%3De7fa660bfe7ecc617d58091beb63eec613c1da8d%7Ctr%3Dslsl%7Csn%3D95694%7Chk%3Dbfec182b2a8365d5b86f86a4f626ecb47ed3d24b","N"
"867","A1897","iphone8 Plus","5","하이마트쇼핑몰","ke******","2018-02-11","잘 받았습니다.","카드청구할인으로 저혐하게 잘 구매해습니다.상담도 친절하게 해주셔서 감사해요다음에도 행사많이 해주세요","https://search.shopping.naver.com/catalog/12666205324?NaPm=ct%3Dkmobp080%7Cci%3De7fa660bfe7ecc617d58091beb63eec613c1da8d%7Ctr%3Dslsl%7Csn%3D95694%7Chk%3Dbfec182b2a8365d5b86f86a4f626ecb47ed3d24b","N"
"868","A1897","iphone8 Plus","3","11번가","ora*****","2020-06-26",\n,"배터리 성능이 80%대 틈세먼지청소 미흡 S급은 아니네요. A급으로 으로 봐야할것 같습니다.","https://www.11st.co.kr/catalog/catalogDetail.tmall?method=catalogDetail&ctlgNo=13246127&trTypeCd=PW08&trCtgrNo=585021","Y"
"869","A1897","iphone8 Plus","5","인터파크","mins****","2018-06-14","완전 만족합니다","배송도 엄청빠르고 상품도 좋고  개통도 엄청 빠르고 모든 면에서 만족합니다 많이 파세요","https://search.shopping.naver.com/catalog/12666205324?NaPm=ct%3Dkmobp080%7Cci%3De7fa660bfe7ecc617d58091beb63eec613c1da8d%7Ctr%3Dslsl%7Csn%3D95694%7Chk%3Dbfec182b2a8365d5b86f86a4f626ecb47ed3d24b","N"
"870","A1897","iphone8 Plus","5","인터파크","hero****","2018-03-22","잘쓰겠습니다","일단 다른거 다 떠나서, 언제 통화를 해도 친절하시네요.그것 하나면 끝입니다^^","https://search.shopping.naver.com/catalog/12666348287?NaPm=ct%3Dkmobowd4%7Cci%3D238744c2cb85cc69e2f7693dc8a1176b4c24be0c%7Ctr%3Dslsl%7Csn%3D95694%7Chk%3Da3ebab600ff6e0c0bac5a876954a97493c822176","N"
"871","A1897","iphone8 Plus","5","인터파크","sana****","2018-04-03","만족합니다","만족해요 토요일날 받아서 개통은 바로 못했지만 월요일에 빠른 처리해주셨어요","https://search.shopping.naver.com/catalog/12666288797?NaPm=ct%3Dkmoboyog%7Cci%3Da423382816f148aff9bc77787767150b1fbe2e1e%7Ctr%3Dslsl%7Csn%3D95694%7Chk%3D2cc87e19d691b5b1ade51bce19e99fafdd951868","N"
"872","A1897","iphone8 Plus","5","인터파크","meg*****","2018-07-01","추천합니다","배송도 신청하고 당일날 배송해서 다음날 받았고 상담해주시는분도 친절해요","https://search.shopping.naver.com/catalog/12666205324?NaPm=ct%3Dkmobp080%7Cci%3De7fa660bfe7ecc617d58091beb63eec613c1da8d%7Ctr%3Dslsl%7Csn%3D95694%7Chk%3Dbfec182b2a8365d5b86f86a4f626ecb47ed3d24b","N"
"873","A1897","iphone8 Plus","5","인터파크","3wa*****","2017-12-02","아이폰8  블랙","역시 아이폰 이네요 2년만에쓰는거라 적응기간이 필요 하겠지만 좋아요","https://search.shopping.naver.com/catalog/12666348287?NaPm=ct%3Dkmobowd4%7Cci%3D238744c2cb85cc69e2f7693dc8a1176b4c24be0c%7Ctr%3Dslsl%7Csn%3D95694%7Chk%3Da3ebab600ff6e0c0bac5a876954a97493c822176","N"
"874","A1897","iphone8 Plus","5","인터파크","inse****","2017-11-20","개통및 제품 잘받았습니다","연락드렸는데 친절하시고 제품도 양품이네요 매우만족합니다. 감사합니다","https://search.shopping.naver.com/catalog/12666367929?NaPm=ct%3Dkmobox4w%7Cci%3D24393b4a524c5823a6b723c2de06616b7bb06cba%7Ctr%3Dslsl%7Csn%3D95694%7Chk%3D237738fb3202ab5a409ddefb755d6d93614dbec9","N"
"875","A1897","iphone8 Plus","5","인터파크","faus****","2017-11-29","좋아요","응대도 좋으시고 개통도 깔끔하게 잘 했음 추후 포인트만 잘해주시길","https://search.shopping.naver.com/catalog/12666348287?NaPm=ct%3Dkmobowd4%7Cci%3D238744c2cb85cc69e2f7693dc8a1176b4c24be0c%7Ctr%3Dslsl%7Csn%3D95694%7Chk%3Da3ebab600ff6e0c0bac5a876954a97493c822176","N"
"876","A1897","iphone8 Plus","5","인터파크","gusd****","2017-11-29","상품도 양품이고 직원분이 친절하네요!!","좋아요! 인터넷으로 구매가 처음이였는데 안심하게 받고 개통했네요!","https://search.shopping.naver.com/catalog/12666367929?NaPm=ct%3Dkmobox4w%7Cci%3D24393b4a524c5823a6b723c2de06616b7bb06cba%7Ctr%3Dslsl%7Csn%3D95694%7Chk%3D237738fb3202ab5a409ddefb755d6d93614dbec9","N"
"877","A1897","iphone8 Plus","5","하이마트쇼핑몰","ke******","2018-02-07","잘받았습니다.","카드행사로 잘 구매했습니다.배송도 다음날 바로 받았어요감사합니다.","https://search.shopping.naver.com/catalog/12666205324?NaPm=ct%3Dkmobp080%7Cci%3De7fa660bfe7ecc617d58091beb63eec613c1da8d%7Ctr%3Dslsl%7Csn%3D95694%7Chk%3Dbfec182b2a8365d5b86f86a4f626ecb47ed3d24b","N"
"878","A1897","iphone8 Plus","5","11번가","neo****","2019-09-18",\n,"용량이 커서 좋아요~ 
빠른 배송도 감사합니다~^^","https://www.11st.co.kr/catalog/catalogDetail.tmall?method=catalogDetail&ctlgNo=13246096&trTypeCd=PW08&trCtgrNo=585021","Y"
"879","A1897","iphone8 Plus","5","인터파크","thg*****","2017-12-29","드디어 받았어요","시간이다소오래걸리는듯했으나빠른처리로잘받았습니다감사합니다","https://search.shopping.naver.com/catalog/12666348287?NaPm=ct%3Dkmobowd4%7Cci%3D238744c2cb85cc69e2f7693dc8a1176b4c24be0c%7Ctr%3Dslsl%7Csn%3D95694%7Chk%3Da3ebab600ff6e0c0bac5a876954a97493c822176","N"
"880","A1897","iphone8 Plus","5","인터파크","god0****","2018-03-27","좋아요","핸드폰도 잘 왔구요 상담도빠르고 개통도 잘 되었습니다","https://search.shopping.naver.com/catalog/12666288797?NaPm=ct%3Dkmoboyog%7Cci%3Da423382816f148aff9bc77787767150b1fbe2e1e%7Ctr%3Dslsl%7Csn%3D95694%7Chk%3D2cc87e19d691b5b1ade51bce19e99fafdd951868","N"
"881","A1897","iphone8 Plus","5","인터파크","cher****","2018-06-20","너무 잘 산것같아요","엄청 친절하셨고 배송도 빨랐어요 잘 산것같아요ㅎㅎ","https://search.shopping.naver.com/catalog/12666348287?NaPm=ct%3Dkmobowd4%7Cci%3D238744c2cb85cc69e2f7693dc8a1176b4c24be0c%7Ctr%3Dslsl%7Csn%3D95694%7Chk%3Da3ebab600ff6e0c0bac5a876954a97493c822176","N"
"882","A1897","iphone8 Plus","4","스마트베이비","seod****","2020-09-07","월요일 배송 받았습니다 감사합니다.수고하세요..","월요일 배송 받았습니다 감사합니다.수고하세요..","https://search.shopping.naver.com/catalog/17084550695?NaPm=ct%3Dkmobozg8%7Cci%3D192e3e7e2c5e0626b2ef22d7f34c37d1476ff769%7Ctr%3Dslsl%7Csn%3D95694%7Chk%3D92c221041dcdbe118d13dc78a0f50d43e6e3d630","N"
"883","A1897","iphone8 Plus","5","인터파크","skyl****","2017-11-23","빠른 배송 빠른 빠른","처음 사봤는데 굿 더구나 기변에 무이자12개월","https://search.shopping.naver.com/catalog/12666348287?NaPm=ct%3Dkmobowd4%7Cci%3D238744c2cb85cc69e2f7693dc8a1176b4c24be0c%7Ctr%3Dslsl%7Csn%3D95694%7Chk%3Da3ebab600ff6e0c0bac5a876954a97493c822176","N"
